Ano;DscClassificacao;Descricao Categoria;Agente;CNPJ;Ordem IASC;MdaIndicadorQualidade;MdaIndicadorSatisfacao;MdaIndicadorFidelidade;MdaIndicadorValor;MdaIndicadorConfianca;MdaMediaSatisfacaoS1;MdaMediaSatisfacaoS2;MdaMediaSatisfacaoS3;MdaMediaQualidadeInformacao;MdaMediaQualidadeAcesso;MdaMediaQualidadeConfiabilidade;MdaMediaSatisfacao
2009;Concessionária;Nordeste;Neoenergia Pernambuco;10.835.932./000.1-08;33;71,1;64,3;23,3;36,6;62,3;6,6;7,3;6,5;7,4;7,5;7,3;6,8
2009;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Light;60.444.437./000.1-46;34;67,2;64,2;35,6;38,7;58,2;6,8;7,2;6,2;6,8;7,4;6,9;6,8
2009;Concessionária;Nordeste;Energisa Paraíba;09.095.183./000.1-40;35;62,0;64,1;30,7;45,6;60,9;6,6;7,2;6,5;6,6;6,7;6,4;6,8
2009;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Enel Distribuição Rio de Janeiro;33.050.071./000.1-58;36;65,5;64,0;31,3;33,6;60,0;6,6;7,2;6,4;6,6;7,5;6,6;6,8
2009;Concessionária;Norte;Energisa Tocantins;25.086.034./000.1-71;37;62,1;63,4;22,9;29,3;62,4;6,6;7,2;6,3;6,6;6,9;6,3;6,7
2009;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Cocel;75.805.895./000.1-30;38;53,6;61,4;40,4;38,4;62,4;6,5;6,5;6,6;5,3;6,4;5,8;6,5
2009;Concessionária;Centro-Oeste acima de 30 mil unidades consumidoras;Enel Distribuição Goiás;01.543.032./000.1-04;39;59,8;61,4;33,4;39,9;58,8;6,6;6,5;6,4;6,1;6,6;6,4;6,5
2009;Concessionária;Centro-Oeste acima de 30 mil unidades consumidoras;Energisa Mato Grosso do Sul;15.413.826./000.1-50;40;62,7;61,1;32,8;41,8;54,3;5,9;7,2;6,4;6,1;7,0;6,9;6,5
2009;Concessionária;Sudeste acima de 400 mil unidades consumidoras;EDP Espírito Santo;28.152.650./000.1-71;41;58,5;61,0;25,5;28,2;57,1;6,6;6,9;6,0;5,4;6,8;6,6;6,5
2009;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Santa Maria;27.485.069./000.1-09;42;52,0;59,7;38,1;37,1;52,8;6,5;6,4;6,3;5,0;6,6;5,3;6,4
2009;Concessionária;Nordeste;Equatorial Piauí;06.840.748./000.1-89;43;58,4;58,2;20,9;37,0;53,3;6,2;6,8;5,7;5,8;7,0;6,0;6,2
2009;Concessionária;Norte;CEA;05.965.546./000.1-09;44;55,9;57,6;20,3;36,7;47,9;6,3;6,7;5,5;5,3;6,8;6,0;6,2
2009;Concessionária;Norte;Amazonas Energia;02.341.467./000.1-20;45;57,2;57,6;30,8;34,1;53,4;6,4;6,5;5,6;5,9;6,6;6,0;6,2
2009;Concessionária;Norte;Amazonas Energia;02.341.467./000.4-73;45;57,2;57,6;30,8;34,1;53,4;6,4;6,5;5,6;5,9;6,6;6,0;6,2
2009;Concessionária;Nordeste;Energisa Sergipe;13.017.462./000.1-63;46;59,0;55,6;17,7;32,4;53,1;5,7;6,4;5,8;6,6;6,6;5,8;6,0
2009;Concessionária;Norte;Energisa Rondônia;05.914.650./000.1-66;47;53,8;53,1;32,1;26,0;49,8;6,0;5,9;5,5;5,4;6,2;5,9;5,8
2009;Concessionária;Norte;Equatorial Pará;04.895.728./000.1-80;48;44,8;50,9;20,0;40,7;41,7;5,9;5,3;5,6;4,4;5,5;5,2;5,6
2009;Concessionária;Norte;Energisa Acre;04.065.033./000.1-70;49;54,6;50,9;20,6;24,3;41,4;5,1;6,4;5,2;5,8;6,6;5,4;5,6
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Iguaçu Energia;83.855.973./000.1-30;1;91,1;84,0;67,9;43,7;83,9;8,1;8,8;8,7;9,1;9,3;9,1;8,6
2008;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;DMED;23.664.303./000.1-04;2;79,8;81,2;55,6;38,6;85,2;8,4;8,1;8,4;7,0;9,1;8,2;8,3
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Eflul;86.531.175./000.1-40;3;82,7;77,4;52,1;45,5;74,6;8,3;7,9;7,7;7,9;8,9;8,5;8,0
2008;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Energisa Minas Gerais;19.527.639./006.6-01;4;76,3;74,9;47,7;35,1;74,9;7,9;7,7;7,6;7,0;8,4;7,9;7,7
2008;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Energisa Minas Gerais;19.527.639./000.1-58;4;76,3;74,9;47,7;35,1;74,9;7,9;7,7;7,6;7,0;8,4;7,9;7,7
2008;Concessionária;Sudeste acima de 400 mil unidades consumidoras;CPFL Paulista;33.050.196./000.1-88;5;78,5;73,8;49,9;40,9;74,4;7,7;7,7;7,5;8,0;8,2;8,0;7,6
2008;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Neoenergia Elektro;02.328.280./000.1-97;6;77,6;72,7;46,6;41,3;73,4;7,7;7,6;7,3;7,9;8,2;7,9;7,5
2008;Concessionária;Nordeste;Sulgipe;13.255.658./000.1-96;7;68,2;71,5;51,7;42,6;71,1;7,5;7,4;7,4;6,9;7,4;7,1;7,4
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Mux Energia;97.578.090./000.1-34;8;75,4;71,4;44,7;46,0;76,8;7,9;7,0;7,4;7,5;8,3;7,6;7,4
2008;Concessionária;Nordeste;Neoenergia Coelba;15.139.629./000.1-94;9;67,5;71,4;44,1;37,5;65,4;7,5;7,4;7,3;6,8;7,3;7,2;7,4
2008;Concessionária;Nordeste;Neoenergia Cosern;08.324.196./000.1-81;10;68,0;70,7;36,9;46,4;67,4;7,7;7,2;7,2;6,8;7,4;7,2;7,4
2008;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Cemig-D;06.981.180./000.1-16;11;66,7;69,7;49,0;30,1;69,0;7,4;7,1;7,3;6,1;7,6;7,1;7,3
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Cooperaliança;83.647.990./000.1-81;12;80,5;68,3;37,6;38,3;68,1;7,1;7,2;7,2;7,8;8,6;8,3;7,1
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Chesp;01.377.555./000.1-10;13;61,6;67,4;27,2;33,3;62,9;7,2;7,1;6,9;6,1;6,9;6,6;7,1
2008;Concessionária;Sudeste acima de 400 mil unidades consumidoras;EDP São Paulo;02.302.100./000.1-06;14;69,6;67,2;40,2;38,4;65,1;7,4;6,9;6,9;7,3;7,5;7,0;7,0
2008;Concessionária;Nordeste;Energisa Borborema;08.826.596./000.1-95;15;63,7;67,2;33,6;44,1;65,7;7,3;6,9;6,9;6,3;7,0;6,9;7,0
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Eletrocar;88.446.034./000.1-55;16;70,1;66,7;61,0;55,2;72,3;7,2;6,9;6,9;7,0;7,8;7,2;7,0
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;João Cesa;86.301.124./000.1-22;17;78,9;66,7;38,1;39,3;67,2;7,1;7,1;6,9;7,8;8,4;8,0;7,0
2008;Concessionária;Sudeste acima de 400 mil unidades consumidoras;CPFL Piratininga;04.172.213./000.1-51;18;69,0;66,5;43,1;37,4;68,3;7,4;6,6;6,9;7,0;7,5;7,1;7,0
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Hidropan;91.982.348./000.1-87;19;69,9;65,7;58,8;53,2;71,8;7,1;6,7;6,8;7,0;7,8;7,2;6,9
2008;Concessionária;Sul acima de 400 mil unidades consumidoras;Copel-Dis;04.368.898./000.1-06;20;69,6;65,5;50,6;39,5;64,3;7,0;6,9;6,8;7,3;7,5;7,1;6,9
2008;Concessionária;Nordeste;Neoenergia Pernambuco;10.835.932./000.1-08;21;65,8;65,3;35,5;38,8;66,0;6,8;6,9;7,0;6,6;7,4;6,9;6,9
2008;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Enel Distribuição São Paulo;61.695.227./000.1-93;22;64,1;65,1;33,1;30,0;69,0;6,9;6,9;6,8;6,6;7,1;6,7;6,9
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Demei;95.289.500./000.1-00;23;68,8;64,4;55,8;54,3;70,1;6,9;6,7;6,9;6,8;7,7;7,1;6,8
2008;Concessionária;Sul acima de 400 mil unidades consumidoras;Celesc-Dis;08.336.783./000.1-90;24;77,8;63,7;47,7;40,9;74,3;6,9;6,6;6,6;7,9;8,2;7,9;6,7
2008;Concessionária;Nordeste;Energisa Sergipe;13.017.462./000.1-63;25;58,7;63,5;38,8;39,0;61,2;6,8;6,6;6,7;6,2;6,5;6,1;6,7
2008;Concessionária;Nordeste;Equatorial Alagoas;12.272.084./000.1-00;26;61,0;63,1;35,5;37,6;60,2;7,0;6,6;6,5;6,3;6,9;6,3;6,7
2008;Concessionária;Sudeste acima de 400 mil unidades consumidoras;EDP Espírito Santo;28.152.650./000.1-71;27;69,4;63,1;43,6;31,4;65,9;6,7;6,5;6,8;7,3;7,3;7,2;6,7
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Forcel;79.850.574./000.1-09;28;74,2;63,1;40,7;37,2;70,1;6,9;6,8;6,2;7,5;7,9;7,6;6,6
2008;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Energisa Nova Friburgo;33.249.046./000.1-06;29;62,6;61,9;26,1;35,6;61,5;6,7;6,4;6,6;6,6;6,9;6,4;6,6
2008;Concessionária;Sul acima de 400 mil unidades consumidoras;CEEE-D;08.467.115./000.1-00;30;60,4;61,7;45,1;38,9;61,0;6,7;6,3;6,6;6,3;6,6;6,3;6,6
2008;Concessionária;Nordeste;Energisa Paraíba;09.095.183./000.1-40;31;60,1;61,6;34,5;43,3;61,6;6,7;6,5;6,5;6,2;6,6;6,4;6,5
2008;Concessionária;Centro-Oeste acima de 30 mil unidades consumidoras;Neoenergia Brasília;07.522.669./000.1-92;32;57,4;61,1;47,9;31,4;57,5;6,9;6,3;6,3;5,9;6,3;6,3;6,5
2008;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Cocel;75.805.895./000.1-30;33;67,3;60,7;45,7;39,5;60,3;6,4;6,5;6,5;6,9;7,3;6,9;6,5
2008;Concessionária;Centro-Oeste acima de 30 mil unidades consumidoras;Enel Distribuição Goiás;01.543.032./000.1-04;34;62,4;60,5;31,7;32,9;58,9;6,3;6,8;6,2;6,5;6,8;6,5;6,4
2008;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Nova Palma;89.889.604./000.1-44;35;66,1;59,8;48,9;49,0;63,6;6,4;6,2;6,6;6,6;7,5;6,8;6,4
2008;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Santa Maria;27.485.069./000.1-09;36;59,7;58,2;39,6;35,3;58,0;6,4;6,2;6,0;6,5;6,4;6,2;6,2
2008;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Enel Distribuição Rio de Janeiro;33.050.071./000.1-58;37;67,1;57,6;45,7;36,4;58,9;6,5;6,0;6,1;7,1;7,4;6,6;6,2
2008;Concessionária;Norte;Energisa Tocantins;25.086.034./000.1-71;38;59,9;56,9;46,5;39,3;57,3;6,0;6,1;6,2;6,2;6,5;6,5;6,1
2008;Concessionária;Nordeste;Enel Distribuição Ceará;07.047.251./000.1-70;39;59,4;56,5;49,9;39,6;55,0;6,1;6,0;6,1;6,0;6,7;6,3;6,1
2008;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Light;60.444.437./000.1-46;40;56,5;56,2;33,8;34,3;53,1;6,5;5,7;5,9;6,0;6,5;5,8;6,1
2008;Concessionária;Centro-Oeste acima de 30 mil unidades consumidoras;Energisa Mato Grosso do Sul;15.413.826./000.1-50;41;49,1;53,6;30,0;32,4;45,6;6,1;5,9;5,5;5,2;5,7;5,4;5,8
2008;Concessionária;Centro-Oeste acima de 30 mil unidades consumidoras;Energisa Mato Grosso;03.467.321./000.1-99;42;58,6;51,8;44,7;39,0;57,7;5,8;5,7;5,4;6,4;6,3;6,1;5,6
2008;Concessionária;Nordeste;Equatorial Piauí;06.840.748./000.1-89;43;49,5;50,0;46,5;39,8;49,5;5,7;5,3;5,5;5,0;5,9;5,5;5,5
2008;Concessionária;Nordeste;Equatorial Maranhão;06.272.793./000.1-84;44;49,6;48,1;36,5;43,1;43,0;5,7;5,2;5,1;4,9;5,7;5,7;5,3
2008;Concessionária;Norte;Energisa Acre;04.065.033./000.1-70;45;41,9;45,1;30,7;41,7;30,3;5,3;4,9;5,0;4,5;4,8;5,0;5,1
2008;Concessionária;Norte;Energisa Rondônia;05.914.650./000.1-66;46;51,0;45,0;52,1;47,3;48,3;5,1;4,9;5,2;5,3;5,9;5,6;5,1
2008;Concessionária;Norte;CEA;05.965.546./000.1-09;47;43,9;43,5;36,5;39,9;40,9;5,0;4,7;5,1;4,7;5,2;4,9;4,9
2008;Concessionária;Norte;Equatorial Pará;04.895.728./000.1-80;48;41,2;42,0;32,7;31,7;40,3;4,8;4,7;4,8;4,8;5,0;4,2;4,8
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Eflul;86.531.175./000.1-40;1;81,9;80,4;53,8;45,8;73,4;8,2;8,7;7,7;8,2;8,6;8,3;8,2
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Iguaçu Energia;83.855.973./000.1-30;2;77,0;75,0;43,6;42,8;74,0;8,1;7,7;7,5;7,7;8,2;7,8;7,8
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Mux Energia;97.578.090./000.1-34;3;73,5;74,8;56,4;58,8;74,9;7,8;7,7;7,7;7,4;8,1;7,4;7,7
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Cooperaliança;83.647.990./000.1-81;4;75,7;74,5;56,5;50,2;69,3;7,6;8,0;7,5;7,4;8,1;7,9;7,7
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Demei;95.289.500./000.1-00;5;75,0;74,4;51,3;54,1;74,6;7,7;7,7;7,7;7,5;8,2;7,5;7,7
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Hidropan;91.982.348./000.1-87;6;74,3;73,6;51,2;51,3;75,0;7,6;7,6;7,6;7,4;8,1;7,5;7,6
2007;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Neoenergia Elektro;02.328.280./000.1-97;7;75,2;73,2;39,3;49,0;72,3;7,5;7,6;7,6;7,7;8,0;7,6;7,6
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Eletrocar;88.446.034./000.1-55;8;74,3;73,0;55,4;57,3;73,5;7,6;7,6;7,5;7,4;8,1;7,5;7,6
2007;Concessionária;Nordeste;Energisa Borborema;08.826.596./000.1-95;9;75,3;72,7;34,4;35,2;70,0;7,5;7,7;7,4;7,4;8,0;7,8;7,5
2007;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;DMED;23.664.303./000.1-04;10;72,4;72,3;29,5;42,1;68,9;7,3;8,0;7,2;7,2;8,0;7,4;7,5
2007;Concessionária;Sul acima de 400 mil unidades consumidoras;Celesc-Dis;08.336.783./000.1-90;11;69,7;72,3;35,3;49,0;66,2;7,7;7,7;7,1;7,2;7,4;7,3;7,5
2007;Concessionária;Sul acima de 400 mil unidades consumidoras;CEEE-D;08.467.115./000.1-00;12;71,8;71,8;49,2;50,2;74,0;7,5;7,4;7,4;7,5;7,8;7,1;7,5
2007;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Energisa Minas Gerais;19.527.639./006.6-01;13;65,0;71,7;51,2;39,8;65,4;7,0;7,8;7,6;6,1;7,5;6,9;7,5
2007;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Energisa Minas Gerais;19.527.639./000.1-58;13;65,0;71,7;51,2;39,8;65,4;7,0;7,8;7,6;6,1;7,5;6,9;7,5
2007;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Cemig-D;06.981.180./000.1-16;14;69,0;71,6;50,9;39,8;71,0;7,4;7,5;7,4;6,9;7,6;7,2;7,4
2007;Concessionária;Nordeste;Neoenergia Cosern;08.324.196./000.1-81;15;73,0;71,4;39,2;43,3;62,4;7,4;7,8;7,0;7,2;8,0;7,6;7,4
2007;Concessionária;Sul acima de 400 mil unidades consumidoras;Copel-Dis;04.368.898./000.1-06;16;74,5;70,9;46,6;41,8;69,8;7,4;7,4;7,3;7,6;8,0;7,6;7,4
2007;Concessionária;Sudeste acima de 400 mil unidades consumidoras;CPFL Piratininga;04.172.213./000.1-51;17;71,6;70,6;51,8;47,6;67,7;7,4;7,5;7,2;7,4;7,7;7,2;7,4
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;João Cesa;86.301.124./000.1-22;18;70,7;70,5;51,5;44,9;68,1;7,3;7,6;7,1;6,9;8,0;7,3;7,3
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Forcel;79.850.574./000.1-09;19;73,9;70,4;39,9;35,1;62,3;7,7;7,3;7,0;7,1;8,1;7,7;7,3
2007;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Energisa Nova Friburgo;33.249.046./000.1-06;20;63,1;69,7;45,9;45,0;67,4;7,7;7,1;7,0;6,9;7,0;6,2;7,3
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Nova Palma;89.889.604./000.1-44;21;71,6;69,0;47,2;57,8;70,9;7,2;7,3;7,2;7,4;7,9;7,1;7,2
2007;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Chesp;01.377.555./000.1-10;22;71,2;68,8;40,3;43,6;67,6;6,8;7,8;7,0;7,0;7,8;7,4;7,2
2007;Concessionária;Sudeste acima de 400 mil unidades consumidoras;EDP Espírito Santo;28.152.650./000.1-71;23;61,0;67,3;39,2;41,5;60,7;7,5;7,0;6,7;6,2;6,9;6,3;7,1
2007;Concessionária;Nordeste;Enel Distribuição Ceará;07.047.251./000.1-70;24;71,0;66,9;37,3;41,0;60,7;6,8;7,3;6,9;7,2;7,5;7,4;7,0
2007;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Light;60.444.437./000.1-46;25;62,9;66,9;39,5;43,1;63,6;7,3;7,0;6,8;6,7;6,9;6,4;7,0
2007;Concessionária;Sudeste acima de 400 mil unidades consumidoras;EDP São Paulo;02.302.100./000.1-06;26;65,9;66,7;34,1;43,9;63,0;7,0;7,1;6,8;7,1;7,0;6,7;7,0
2007;Concessionária;Centro-Oeste acima de 30 mil unidades consumidoras;Energisa Mato Grosso;03.467.321./000.1-99;27;67,3;66,7;37,0;38,0;61,9;6,8;7,3;6,8;6,5;7,4;7,2;7,0
2007;Concessionária;Nordeste;Energisa Paraíba;09.095.183./000.1-40;28;69,5;66,5;38,0;43,7;59,0;6,9;7,3;6,7;7,1;7,5;7,1;7,0
2007;Concessionária;Norte;Energisa Rondônia;05.914.650./000.1-66;29;69,5;66,4;36,0;48,4;56,0;6,9;7,3;6,7;6,0;7,8;7,6;7,0
2007;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Enel Distribuição São Paulo;61.695.227./000.1-93;30;64,8;65,5;35,6;40,0;63,6;6,9;7,1;6,6;6,9;7,0;6,6;6,9
2007;Concessionária;Nordeste;Sulgipe;13.255.658./000.1-96;31;64,5;65,4;43,9;47,6;66,9;7,0;6,9;6,8;6,5;7,2;6,8;6,9
2007;Concessionária;Centro-Oeste acima de 30 mil unidades consumidoras;Neoenergia Brasília;07.522.669./000.1-92;32;61,6;63,1;36,8;39,2;61,0;6,8;6,7;6,6;6,1;7,1;6,4;6,7
2007;Concessionária;Sudeste acima de 400 mil unidades consumidoras;CPFL Paulista;33.050.196./000.1-88;33;62,0;62,9;39,8;42,5;61,0;6,8;6,5;6,8;6,3;6,8;6,7;6,7
2007;Concessionária;Nordeste;Energisa Sergipe;13.017.462./000.1-63;34;62,5;62,8;40,5;47,3;57,0;6,6;7,1;6,3;6,9;6,8;6,2;6,6
2007;Concessionária;Centro-Oeste acima de 30 mil unidades consumidoras;Enel Distribuição Goiás;01.543.032./000.1-04;35;61,6;62,4;39,7;39,7;60,0;6,6;6,8;6,4;6,2;6,9;6,5;6,6
2007;Concessionária;Nordeste;Neoenergia Pernambuco;10.835.932./000.1-08;36;63,6;61,7;35,1;44,6;56,3;6,5;6,9;6,3;6,8;6,9;6,5;6,5
2007;Concessionária;Centro-Oeste acima de 30 mil unidades consumidoras;Energisa Mato Grosso do Sul;15.413.826./000.1-50;37;65,3;61,5;35,1;37,1;57,6;6,3;6,7;6,5;6,3;7,3;7,0;6,5
2007;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Enel Distribuição Rio de Janeiro;33.050.071./000.1-58;38;57,0;60,9;32,3;37,9;58,7;6,8;6,5;6,2;6,2;6,5;5,7;6,5
2007;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Cocel;75.805.895./000.1-30;39;67,5;59,9;36,5;37,3;59,5;6,3;6,3;6,5;7,1;7,6;6,6;6,4
2007;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Santa Maria;27.485.069./000.1-09;40;53,4;59,8;24,0;29,8;52,4;6,7;6,2;6,2;5,1;6,4;5,9;6,4
2007;Concessionária;Norte;CEA;05.965.546./000.1-09;41;59,1;58,7;33,6;35,7;50,3;5,9;6,4;6,6;6,3;6,8;5,9;6,3
2007;Concessionária;Norte;Energisa Acre;04.065.033./000.1-70;42;59,0;58,5;28,2;43,4;50,8;6,2;6,5;6,1;5,7;7,0;6,2;6,3
2007;Concessionária;Norte;Energisa Tocantins;25.086.034./000.1-71;43;59,8;57,8;33,0;38,9;54,5;5,7;6,8;6,1;6,3;6,5;6,4;6,2
2007;Concessionária;Nordeste;Neoenergia Coelba;15.139.629./000.1-94;44;57,8;57,6;39,7;43,0;56,1;6,1;6,4;6,0;5,9;6,5;6,2;6,2
2007;Concessionária;Norte;Equatorial Pará;04.895.728./000.1-80;45;55,2;56,9;26,2;39,2;50,8;6,0;6,5;5,9;5,7;6,3;5,9;6,1
2007;Concessionária;Nordeste;Equatorial Alagoas;12.272.084./000.1-00;46;56,4;56,2;36,1;43,8;51,9;6,0;6,4;5,7;6,0;6,4;5,8;6,0
2007;Concessionária;Nordeste;Equatorial Maranhão;06.272.793./000.1-84;47;52,2;50,5;28,5;36,8;44,2;5,4;5,8;5,4;5,4;6,0;5,7;5,5
2007;Concessionária;Nordeste;Equatorial Piauí;06.840.748./000.1-89;48;46,6;44,3;32,0;37,8;42,6;5,0;5,2;4,8;4,9;5,8;4,9;5,0
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Mux Energia;97.578.090./000.1-34;1;73,7;71,7;56,4;50,3;77,9;7,6;7,2;7,6;7,3;8,4;7,4;7,5
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Forcel;79.850.574./000.1-09;2;72,5;71,4;28,8;42,0;71,3;7,2;7,7;7,4;7,4;7,7;7,5;7,4
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;João Cesa;86.301.124./000.1-22;3;77,6;70,3;36,3;33,6;74,5;7,5;7,5;7,0;7,2;8,5;8,2;7,3
2006;Concessionária;Sul acima de 400 mil unidades consumidoras;Copel-Dis;04.368.898./000.1-06;4;69,5;70,0;38,0;43,7;66,8;7,3;7,4;7,2;7,2;7,5;7,1;7,3
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Hidropan;91.982.348./000.1-87;5;73,1;69,5;43,5;42,5;74,4;7,3;7,2;7,3;7,4;8,1;7,4;7,3
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Demei;95.289.500./000.1-00;6;71,9;68,1;44,5;36,6;71,0;7,3;7,1;7,0;7,4;7,8;7,2;7,1
2006;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Cemig-D;06.981.180./000.1-16;7;66,0;68,0;50,3;35,8;64,3;7,0;7,2;7,1;6,6;7,3;6,9;7,1
2006;Concessionária;Sul acima de 400 mil unidades consumidoras;CEEE-D;08.467.115./000.1-00;8;70,7;67,5;49,8;43,6;71,3;7,1;7,0;7,1;7,3;7,7;7,1;7,1
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Eletrocar;88.446.034./000.1-55;9;70,9;67,1;44,8;41,9;72,3;7,1;7,0;7,0;7,4;7,8;7,1;7,0
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Nova Palma;89.889.604./000.1-44;10;71,6;67,1;46,3;42,0;69,6;7,2;7,0;6,9;7,1;8,2;7,2;7,0
2006;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Light;60.444.437./000.1-46;11;73,6;67,0;37,6;32,5;64,0;7,0;7,3;6,8;7,5;7,9;7,5;7,0
2006;Concessionária;Sudeste acima de 400 mil unidades consumidoras;CPFL Paulista;33.050.196./000.1-88;12;64,9;66,6;44,0;43,6;65,3;7,2;7,0;6,7;6,6;7,2;6,8;7,0
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Cooperaliança;83.647.990./000.1-81;13;62,6;66,0;49,6;37,8;61,6;7,1;6,2;7,5;6,3;6,9;6,7;6,9
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Cocel;75.805.895./000.1-30;14;67,5;65,4;35,4;41,1;62,4;6,9;7,1;6,7;7,1;7,3;6,8;6,9
2006;Concessionária;Nordeste;Energisa Sergipe;13.017.462./000.1-63;15;62,2;65,0;33,8;37,8;61,4;7,1;7,0;6,5;6,3;7,0;6,5;6,8
2006;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Enel Distribuição São Paulo;61.695.227./000.1-93;16;63,5;64,7;47,4;42,5;62,8;7,0;6,9;6,5;6,4;7,1;6,6;6,8
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Eflul;86.531.175./000.1-40;17;69,0;64,6;47,5;36,0;68,5;6,9;6,7;6,8;7,0;7,4;7,2;6,8
2006;Concessionária;Sudeste acima de 400 mil unidades consumidoras;CPFL Piratininga;04.172.213./000.1-51;18;65,1;63,6;41,7;36,5;65,2;7,0;6,8;6,3;6,7;7,1;6,8;6,7
2006;Concessionária;Sudeste acima de 400 mil unidades consumidoras;Neoenergia Elektro;02.328.280./000.1-97;19;64,8;63,6;48,3;33,2;65,9;6,7;6,7;6,8;6,6;7,1;6,7;6,7
2006;Concessionária;Sul e Sudeste acima de 30 mil e até 400 mil unidades consumidoras;Santa Maria;27.485.069./000.1-09;20;62,0;63,1;27,8;38,0;62,9;6,7;6,5;6,8;6,0;6,9;6,9;6,7
2006;Concessionária;Sul, Sudeste e Centro-Oeste até 30 mil unidades consumidoras;Iguaçu Energia;83.855.973./000.1-30;21;61,2;62,9;45,1;34,4;67,7;7,0;6,6;6,5;6,4;6,7;6,4;6,7
